project_id,notice_type,notice_no,country,year_awarded,date_awarded,data_source,procurement_channel,funding_source,sector,project_type,contract_value_usd,contract_currency,contract_amount,contract_duration_original_unit,contract_duration_original,contract_duration_days,winning_firm_name,winning_firm_code,winning_firm_country,winning_firm_is_chinese,winning_firm_is_soe,number_of_bidders,if_single_bidder,bidder_country_lowest_price,bidder_lowest_price,bidder_country,bidder_price_currency,bidder_price,procurement_method,financing_linked_to_bid,financing_source_chinese,joint_venture,firm_registered_locally,record_id,awarded_date,bid_reference_no,project_name,contract_url
BA-L1012,,BA-L1012-P00017-C01,BARBADOS,2025,2025-01-30,IDB,International Competitive Bidding,FI,ENERGY SECTOR REHABILITATION AND EFFICIENCY,Loan Operation,2351703.3,,2351703,,,,INSTEC-Sino Soar Consortium,CN,CHINA,True,,,,,,,,,,,,,,,,,Deployment of Cleaner Fuels and Renewable Energies in Barbados,
SU-L1055,,SU-L1055-P00036-C02,SURINAME,2023,2023-09-26,IDB,International Competitive Bidding,FI,RURAL ELECTRIFICATION,Loan Operation,2548146.0,,2548146,,,,Power China Jhianxi electric power contruction co. Ltd.,CN,CHINA,True,,,,,,,,,,,,,,,,,Consolidating a Sustainable Energy Sector,
SU-L1046,,SUA0332,SURINAME,2019,2019-10-07,IDB,International Competitive Bidding,prism_goods,URBAN REHABILITATION AND HERITAGE,Loan Operation,3409251.0,,3409251,,,,THE 23RD METALLURGICAL CO,CN,CHINA,True,,,,,,,,,,,,,,,,,Paramaribo Urban Rehabilitation Program,
TT-L1055,,TT-L1055-P00092-C01,TRINIDAD AND TOBAGO,2025,2025-01-31,IDB,International Competitive Bidding,FI,WATER SUPPLY URBAN,Loan Operation,5870462.39,,5870462,,,,SINOHYDRO Corporation Limited,CN,CHINA,True,,,,,,,,,,,,,,,,,Trinidad and Tobago National Water Sector Transformation Program,
EC-L1223,,ECA2876,ECUADOR,2021,2021-05-18,IDB,International Competitive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,6024168.0,,5378722,,,,HENAN DINGLI POWER EQUIPM,CN,CHINA,True,,,,,,,,,,,,,,,,,Support for the Advancement of the Energy Matrix Transition in Ecuador,
EC-L1223,,ECA2877,ECUADOR,2021,2021-05-18,IDB,International Competitive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,7261436.0,,6483425,,,,HENAN DINGLI POWER EQUIPM,CN,CHINA,True,,,,,,,,,,,,,,,,,Support for the Advancement of the Energy Matrix Transition in Ecuador,
BO-L1190,,BO-L1190-P00019-C01,BOLIVIA,2024,2024-11-01,IDB,International Competitive Bidding,FI,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,7725322.86,,7725323,,,,TBEA SHANDONG LUNENG TAISHAN CABLE CO. LTD,CN,CHINA,True,,,,,,,,,,,,,,,,,Electricity Infrastructure Expansion Program,
SU-L1052,,SU-L1052-P00002-C01,SURINAME,2024,2024-09-06,IDB,International Competitive Bidding,FI,IRRIGATION AND DRAINAGE,Loan Operation,7789273.23,,7789273,,,,Power China Jhianxi electric power contruction co. Ltd.,CN,CHINA,True,,,,,,,,,,,,,,,,,Sustainable Agricultural Productivity Program,
PE-L1239,,PEA7986,PERU,2022,2022-03-14,IDB,International Competitive Bidding,prism_goods,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,Loan Operation,7900000.0,,3871000,,,,NUCTECH COMPANY LIMITED,CN,CHINA,True,,,,,,,,,,,,,,,,,Improving Tax and Customs Revenue Collection Services Through Digital Transformation,
BO-L1190,,BO-L1190-P00042-C01,BOLIVIA,2024,2024-08-23,IDB,International Competitive Bidding,FI,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,8309935.75,,8309936,,,,PINGGAO GROUP INTERNATIONAL ENGINEERING CO. LTD.,CN,CHINA,True,,,,,,,,,,,,,,,,,Electricity Infrastructure Expansion Program,
SU-L1054,,SUA2213,SURINAME,2023,2023-08-16,IDB,,prism_cons,HEALTH SYSTEM STRENGTHENING,Loan Operation,12845260.0,,12845260,,,,THE 23RD METALLURGICAL CONSTRUCTION GROUP,CN,CHINA,True,,,,,,,,,,,,,,,,,Health Services Improvement Project,
EC-L1257,,ECA2895,ECUADOR,2023,2023-12-27,IDB,International Competitive Bidding,prism_goods,NEW OIL AND GAS AND EXTRACTIVE INDUSTRIES,Loan Operation,13300000.0,,13300000,,,,AVIC INT HOLDING CORP,CN,CHINA,True,,,,,,,,,,,,,,,,,Sustainable Management of Underground Resources and Associated Infrastructure,
EC-L1223,,ECA2875,ECUADOR,2021,2021-05-18,IDB,International Competitive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,13782973.0,,12306226,,,,CONSORCIOS LONGFOR,CN,CHINA,True,,,,,,,,,,,,,,,,,Support for the Advancement of the Energy Matrix Transition in Ecuador,
SU-L1057,,SU-L1057-P00036-C01,SURINAME,2023,2023-11-16,IDB,International Competitive Bidding,FI,PORT INFRASTRUCTURE,Loan Operation,16689701.44,,16689701,,,,Joint Venture: China Road and Bridge Corporation & Kuldipsingh Infra NV,CN,CHINA,True,,,,,,,,,,,,,,,,,Improving Transport Logistics and Competitiveness in Suriname,
GY-L1080,,GYB1390,GUYANA,2024,2024-12-17,IDB,National Competive Bidding,prism_goods,HEALTH SYSTEM STRENGTHENING,Loan Operation,21269051.0,,21269051,,,,PCI-SINOPHARMINTL CONSORT,CN,CHINA,True,,,,,,,,,,,,,,,,,Health Care Network Strengthening in Guyana,
GY-G1007,,GY-G1007-P00003-C01,GUYANA,2025,2025-05-21,IDB,International Competitive Bidding,FI,ENERGY EFFICIENCY AND RENEWABLE ENERGY IN END USE,Investment Grants,22588888.0,,22588888,,,,Joint Venture of SUMEC Complete Equipment & Engineering Co. Ltd and XJ Group Corporation,CN,CHINA,True,,,,,,,,,,,,,,,,,Guyana Utility Scale Solar Photovoltaic Program (Guysol),
GY-L1080,,GYB1389,GUYANA,2024,2024-12-17,IDB,National Competive Bidding,prism_goods,HEALTH SYSTEM STRENGTHENING,Loan Operation,27429307.0,,27429307,,,,PCI-SINOPHARMINTL CONSORT,CN,CHINA,True,,,,,,,,,,,,,,,,,Health Care Network Strengthening in Guyana,
GY-L1080,,GYB1383,GUYANA,2024,2024-11-05,IDB,National Competive Bidding,prism_goods,HEALTH SYSTEM STRENGTHENING,Loan Operation,31099200.0,,31099200,,,,CMEC - SINOPHARMINTL CONS,CN,CHINA,True,,,,,,,,,,,,,,,,,Health Care Network Strengthening in Guyana,
JA-L1049,,JA-L1049-P61395-C01,JAMAICA,2024,2024-01-16,IDB,International Competitive Bidding,FI,HEALTH SYSTEM STRENGTHENING,Loan Operation,35182672.02,,29553445,,,,Jiangsu Zhenhuai Construction Group Co. Ltd,CN,CHINA,True,,,,,,,,,,,,,,,,,Support for the Health Systems Strengthening for the Prevention and Care Management of Non-Communicable Diseases Programme,
GY-G1007,,GYB1353,GUYANA,2024,2024-03-26,IDB,International Competitive Bidding,prism_goods,ENERGY EFFICIENCY AND RENEWABLE ENERGY IN END USE,Investment Grants,37794412.0,,37794412,,,,SUMEC COMPLETE EQUIPMENT,CN,CHINA,True,,,,,,,,,,,,,,,,,Guyana Utility Scale Solar Photovoltaic Program (Guysol),
GY-L1031,,GYB1008,GUYANA,2017,2017-12-11,IDB,International Competitive Bidding,prism_goods,TRANSPORT,Loan Operation,38198002.0,,38198002,,,,SINOHYDRO CORPORATION LTD,CN,CHINA,True,,,,,,,,,,,,,,,,,Road Network Upgrade and Expansion Program,
GY-L1081,,GYA0660,GUYANA,2024,2024-02-22,IDB,National Competive Bidding,prism_goods,MAJOR HIGHWAYS,Loan Operation,75887908.0,,75887908,,,,CHINA ROAD AND BRIDGE COR,CN,CHINA,True,,,,,,,,,,,,,,,,,Program to Support Climate Resilient Road Infrastructure Development,
BO-L1080,,BOA6446,BOLIVIA,2018,2018-06-04,IDB,International Competitive Bidding,prism_goods,WATER SUPPLY RURAL AND PERI-URBAN,Loan Operation,110236342.0,,110236342,,,,ASOCC ACCID S&Z,CN,CHINA,True,,,,,,,,,,,,,,,,,Multipurpose Water Supply and Irrigation Program For the Municipios of Batallas,
BO-L1080,,BO-L1080-P00275-C01,BOLIVIA,2018,2018-06-04,IDB,International Competitive Bidding,FI,WATER SUPPLY RURAL AND PERI-URBAN,Loan Operation,111229863.79,,111229864,,,,ASOCIACION ACCIDENTAL S&Z,CN,CHINA,True,,,,,,,,,,,,,,,,,Multipurpose Water Supply and Irrigation Program For the Municipios of Batallas,
BO-L1117,,BOA6462,BOLIVIA,2019,2019-03-28,IDB,International Competitive Bidding,prism_goods,RURAL ELECTRIFICATION,Loan Operation,93840.0,,93840,,,,HENGTONG OPTIC ELECTRIC C,CN,CHINA,True,,,,,,,,,,,,,,,,,Rural Electrification Program II,
HA-L1078,,HAA6730,HAITI,2018,2018-12-11,IDB,,prism_cons,EXPORT AND INVESTMENT PROMOTION,Grant Financing Product,120000.0,,120000,,,,WAVTEQ LIMITED,CN,CHINA,True,,,,,,,,,,,,,,,,,Private Sector Development through Investment Promotion,
BO-L1072,,BOA6284,BOLIVIA,2013,2013-12-11,IDB,International Competitive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,121137.0,,121137,,,,CHINANAT.ELEC W&CIMP/EXP,CN,CHINA,True,,,,,,,,,,,,,,,,,Cochabamba - La Paz Transmission Line,
PN-L1014,,PNA5808,PANAMA,2013,2013-09-18,IDB,,prism_cons,BUSINESS CLIMATE AND COMPETITIVENESS,Loan Operation,197175.0,,0,,,,HONG KONG WORLDTRADE CENTERS ASSOC,CN,CHINA,True,,,,,,,,,,,,,,,,,Competitiveness and Trade,
BO-L1050,,BOB0594,BOLIVIA,2014,2014-06-05,IDB,National Competive Bidding,prism_goods,RURAL ELECTRIFICATION,Loan Operation,214123.0,,214123,,,,JIANGZU ZHONGTIAN TEC CO,CN,CHINA,True,,,,,,,,,,,,,,,,,Rural Electrification Program,
HA-L1078,,HAA6358,HAITI,2017,2017-08-09,IDB,,prism_cons,EXPORT AND INVESTMENT PROMOTION,Grant Financing Product,240275.0,,240275,,,,WAVTEQ LIMITED,CN,CHINA,True,,,,,,,,,,,,,,,,,Private Sector Development through Investment Promotion,
BO-L1072,,BOA6286,BOLIVIA,2013,2013-12-11,IDB,International Competitive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,258750.0,,258750,,,,PEOPLES CABLE GROUP CO LT,CN,CHINA,True,,,,,,,,,,,,,,,,,Cochabamba - La Paz Transmission Line,
JA-X1007,,JAA3228,JAMAICA,2016,2016-11-15,IDB,,prism_cons,REFORM AND PUBLIC SECTOR SUPPORT,Investment Grants,263300.0,,263300,,,,INFOCIVITAS LIMITED,CN,CHINA,True,,,,,,,,,,,,,,,,,Public Sector Efficiency Program,
BO-L1050,,BOA6348,BOLIVIA,2014,2014-08-27,IDB,International Competitive Bidding,prism_goods,RURAL ELECTRIFICATION,Loan Operation,297306.0,,297306,,,,TBEA SHANDONG LUNENG TAIS,CN,CHINA,True,,,,,,,,,,,,,,,,,Rural Electrification Program,
BO-L1072,,BOA6340,BOLIVIA,2014,2014-08-22,IDB,International Competitive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,327455.0,,327455,,,,PEOPLES CABLE GROUP CO LT,CN,CHINA,True,,,,,,,,,,,,,,,,,Cochabamba - La Paz Transmission Line,
BO-L1117,,BOA6461,BOLIVIA,2019,2019-03-29,IDB,International Competitive Bidding,prism_goods,RURAL ELECTRIFICATION,Loan Operation,343689.0,,343689,,,,HENGTONG OPTIC ELECTRIC C,CN,CHINA,True,,,,,,,,,,,,,,,,,Rural Electrification Program II,
BO-L1117,,BOB0681,BOLIVIA,2019,2019-05-06,IDB,National Competive Bidding,prism_goods,RURAL ELECTRIFICATION,Loan Operation,350637.0,,350637,,,,CHINA NAT CABLE ENG. CO.,CN,CHINA,True,,,,,,,,,,,,,,,,,Rural Electrification Program II,
CR-L1049,,CRA2562,COSTA RICA,2014,2014-04-08,IDB,International Competitive Bidding,prism_goods,NEW HYDROPOWER PROJECTS,Loan Operation,411945.0,,411945,,,,SUMEC COMPLETE EQUIPMENT,CN,CHINA,True,,,,,,,,,,,,,,,,,Power Sector Development Program 2012-2016 (Reventazon Hydroelectric Project),
BO-L1050,,BOA6282,BOLIVIA,2013,2013-12-03,IDB,International Competitive Bidding,prism_goods,RURAL ELECTRIFICATION,Loan Operation,412903.0,,412903,,,,CHINA NATIONAL W&C M&X,CN,CHINA,True,,,,,,,,,,,,,,,,,Rural Electrification Program,
BO-L1072,,BOB0570,BOLIVIA,2013,2013-12-03,IDB,National Competive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,412903.0,,412903,,,,CHINANAT.ELEC W&CIMP/EXP,CN,CHINA,True,,,,,,,,,,,,,,,,,Cochabamba - La Paz Transmission Line,
HA-L1078,,HAA6333,HAITI,2017,2017-03-28,IDB,,prism_cons,EXPORT AND INVESTMENT PROMOTION,Grant Financing Product,492760.0,,492760,,,,WAVTEQ LIMITED,CN,CHINA,True,,,,,,,,,,,,,,,,,Private Sector Development through Investment Promotion,
HA-L1078,,HAA6463,HAITI,2018,2018-03-01,IDB,,prism_cons,EXPORT AND INVESTMENT PROMOTION,Grant Financing Product,500000.0,,500000,,,,WAVTEQ LIMITED,CN,CHINA,True,,,,,,,,,,,,,,,,,Private Sector Development through Investment Promotion,
BO-L1050,,BOB0585,BOLIVIA,2014,2014-03-31,IDB,Others,prism_goods,RURAL ELECTRIFICATION,Loan Operation,561173.0,,561173,,,,CHINA NATIONAL W&C M&X,CN,CHINA,True,,,,,,,,,,,,,,,,,Rural Electrification Program,
CR-L1009,,CRA2242,COSTA RICA,2010,2010-09-30,IDB,International Competitive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,605000.0,,605000,,,,CHINT ELECTRIC CO LTD,CN,CHINA,True,,,,,,,,,,,,,,,,,First Electric Power Sector Development Program 2008-2011,
BO-L1050,,BOB0602,BOLIVIA,2014,2014-07-25,IDB,National Competive Bidding,prism_goods,RURAL ELECTRIFICATION,Loan Operation,781602.0,,781602,,,,SHANDONG POWER EQ CO.LTD,CN,CHINA,True,,,,,,,,,,,,,,,,,Rural Electrification Program,
BO-L1072,,BOB0562,BOLIVIA,2013,2013-09-30,IDB,National Competive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,792449.0,,792449,,,,CHINA NATIONAL W&C M&X,CN,CHINA,True,,,,,,,,,,,,,,,,,Cochabamba - La Paz Transmission Line,
BO-L1117,,BOA6459,BOLIVIA,2019,2019-01-30,IDB,International Competitive Bidding,prism_goods,RURAL ELECTRIFICATION,Loan Operation,819168.0,,819168,,,,ZTT INTERNATIONAL LIMITED,CN,CHINA,True,,,,,,,,,,,,,,,,,Rural Electrification Program II,
BO-L1050,,BOB0564,BOLIVIA,2013,2013-10-08,IDB,National Competive Bidding,prism_goods,RURAL ELECTRIFICATION,Loan Operation,1051200.0,,1051200,,,,CHINA NATIONAL W&C M&X,CN,CHINA,True,,,,,,,,,,,,,,,,,Rural Electrification Program,
PR-L1058,,PRA2306,PARAGUAY,2021,2021-11-01,IDB,International Competitive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,1290300.0,,1290300,,,,NARI TECHNOLOGY CO LTD,CN,CHINA,True,,,,,,,,,,,,,,,,,Support for the Transmission System in Paraguay,
BO-L1050,,BOB0563,BOLIVIA,2013,2013-10-08,IDB,National Competive Bidding,prism_goods,RURAL ELECTRIFICATION,Loan Operation,1995000.0,,1995000,,,,CHINA NAT CABLE ENG. CO.,CN,CHINA,True,,,,,,,,,,,,,,,,,Rural Electrification Program,
BO-L1117,,BOA6460,BOLIVIA,2019,2019-02-22,IDB,International Competitive Bidding,prism_goods,RURAL ELECTRIFICATION,Loan Operation,2239131.0,,2239131,,,,CHINA NAT CABLE ENG. CO.,CN,CHINA,True,,,,,,,,,,,,,,,,,Rural Electrification Program II,
EC-L1117,,ECA7810,ECUADOR,2020,2020-12-10,IDB,,prism_cons,ENERGY INTEGRATION,Loan Operation,2600459.0,,2600459,,,,CHANGJIANG INSTITUTE OF SURVEY PLANNIG DESING AND RESEARCH,CN,CHINA,True,,,,,,,,,,,,,,,,,Support to the transmission program in Ecuador,
VE-L1017,,VEB0590,VENEZUELA,2011,2011-05-06,IDB,National Competive Bidding,prism_goods,SOCIAL INVESTMENT,Loan Operation,2733280.0,,2733280,,,,TAIXING FENGLING MUSICAL,CN,CHINA,True,,,,,,,,,,,,,,,,,Support to the Action Social Center of Music Program. Phase II,
HA-L1019,,HAB1204,HAITI,2013,2013-06-06,IDB,National Competive Bidding,prism_goods,TRANSPORT,Grant Financing Product,3262839.0,,3262839,,,,HONGYUAN CONSTRUCTION COM,CN,CHINA,True,,,,,,,,,,,,,,,,,Rehabilitation of Road Infrastructure for Integration of the Territory,
BO-L1072,,BOB0568,BOLIVIA,2013,2013-11-18,IDB,National Competive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,4073509.0,,4073509,,,,TBEA SHANDONG LUNENG TAIS,CN,CHINA,True,,,,,,,,,,,,,,,,,Cochabamba - La Paz Transmission Line,
BO-L1072,,BOA6189,BOLIVIA,2013,2013-06-25,IDB,International Competitive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,7880200.0,,7880200,,,,TBEA SHANDONG LUNENG TAIS,CN,CHINA,True,,,,,,,,,,,,,,,,,Cochabamba - La Paz Transmission Line,
CR-L1009,,CRA2241,COSTA RICA,2010,2010-09-30,IDB,International Competitive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,9138680.0,,9138680,,,,CHINT ELECTRIC CO LTD,CN,CHINA,True,,,,,,,,,,,,,,,,,First Electric Power Sector Development Program 2008-2011,
TT-L1018,,TTA1786,TRINIDAD AND TOBAGO,2019,2019-06-25,IDB,International Competitive Bidding,prism_goods,WATER AND SANITATION,Loan Operation,9345157.0,,9345157,,,,SINOHYDRO CORPORATION LTD,CN,CHINA,True,,,,,,,,,,,,,,,,,WASA Modernization and Wastewater Infrastructure Rehabilitation Program,
BO-L1072,,BOA6192,BOLIVIA,2013,2013-07-31,IDB,International Competitive Bidding,prism_goods,NEW POWER DISTRIBUTION & TRANSMISSION PROJECTS,Loan Operation,11098913.0,,11098913,,,,NANJING DAJI STELL TM,CN,CHINA,True,,,,,,,,,,,,,,,,,Cochabamba - La Paz Transmission Line,
BR-L1408,,BRB4007,BRAZIL,2020,2020-03-24,IDB,Direct Contracting/Selection,prism_goods,HEALTH SYSTEM STRENGTHENING,Loan Operation,16100000.0,,16100000,,,,CHINA MEHECO CORPORATION,CN,CHINA,True,,,,,,,,,,,,,,,,,Program for the Expansion and Improvement of Specialized Health Care in the State of Ceará II – PROEXMAES II,
CR-L1049,,CRA2561,COSTA RICA,2014,2014-04-08,IDB,International Competitive Bidding,prism_goods,NEW HYDROPOWER PROJECTS,Loan Operation,16446412.0,,16446412,,,,SUMEC COMPLETE EQUIPMENT,CN,CHINA,True,,,,,,,,,,,,,,,,,Power Sector Development Program 2012-2016 (Reventazon Hydroelectric Project),
BR-L1408,,BRB4008,BRAZIL,2020,2020-03-28,IDB,Direct Contracting/Selection,prism_goods,HEALTH SYSTEM STRENGTHENING,Loan Operation,18364360.0,,18364360,,,,CHINA MEHECO CORPORATION,CN,CHINA,True,,,,,,,,,,,,,,,,,Program for the Expansion and Improvement of Specialized Health Care in the State of Ceará II – PROEXMAES II,
GY-L1040,,GYB0991,GUYANA,2017,2017-08-31,IDB,International Competitive Bidding,prism_goods,WATER SUPPLY URBAN,Loan Operation,19262548.0,,19262548,,,,SINOHYDRO CORPORATION LTD,CN,CHINA,True,,,,,,,,,,,,,,,,,Water Supply and Sanitation Infrastructure Improvement Program,
GY-L1041,,GYA0545,GUYANA,2019,2019-05-15,IDB,International Competitive Bidding,prism_goods,ENERGY SECTOR REHABILITATION AND EFFICIENCY,Loan Operation,20106854.0,,20106854,,,,CMC-CSEEC CONSORTIUM,CN,CHINA,True,,,,,,,,,,,,,,,,,Power Utility Upgrade Program,
GY-L1041,,GYB0949,GUYANA,2016,2016-12-29,IDB,International Competitive Bidding,prism_goods,ENERGY SECTOR REHABILITATION AND EFFICIENCY,Loan Operation,22343923.0,,22343923,,,,CMC-CSEEC CONSORTIUM,CN,CHINA,True,,,,,,,,,,,,,,,,,Power Utility Upgrade Program,
HA-L1079,,HAB1329,HAITI,2014,2014-08-11,IDB,International Competitive Bidding,prism_goods,MAJOR HIGHWAYS,Grant Financing Product,28395815.0,,28395815,,,,HONGYUAN CONSTRUCTION COM,CN,CHINA,True,,,,,,,,,,,,,,,,,Support for Haiti's Transportation Sector III,
EC-L1117,,ECA2766,ECUADOR,2016,2016-11-29,IDB,International Competitive Bidding,prism_goods,ENERGY INTEGRATION,Loan Operation,32418068.0,,28944703,,,,CHINA MACHINERY ENGINEERI,CN,CHINA,True,,,,,,,,,,,,,,,,,Support to the transmission program in Ecuador,
EC-L1117,,ECA2768,ECUADOR,2016,2016-11-24,IDB,International Competitive Bidding,prism_goods,ENERGY INTEGRATION,Loan Operation,33114890.0,,29566866,,,,XIAN ELECTRIC ENGINEERING,CN,CHINA,True,,,,,,,,,,,,,,,,,Support to the transmission program in Ecuador,
EC-L1160,,ECA2864,ECUADOR,2017,2017-08-14,IDB,International Competitive Bidding,prism_goods,ENERGY SECTOR REHABILITATION AND EFFICIENCY,Loan Operation,39662921.0,,35413322,,,,XIAN ELECTRIC ENGINEERING,CN,CHINA,True,,,,,,,,,,,,,,,,,Investment Plan to Support the Transition of the Energy Matrix in Ecuador,
EC-L1117,,ECA2712,ECUADOR,2016,2016-05-09,IDB,International Competitive Bidding,prism_goods,ENERGY INTEGRATION,Loan Operation,57225942.0,,50198195,,,,SINOHYDRO CORPORATION LIM,CN,CHINA,True,,,,,,,,,,,,,,,,,Support to the transmission program in Ecuador,
CO-L1234,,COB0796,COLOMBIA,2019,2019-11-27,IDB,International Competitive Bidding,prism_goods,PUBLIC TRANSPORT (BUS / TRAIN / CABLE). INFRASTRUCTURE AND EQUIPMENT,Loan Operation,70000000.0,,70000000,,,,METRO LINEA 1 S.A.S,CN,CHINA,True,,,,,,,,,,,,,,,,,Metro of Bogota First Line - First tranch,
BO-L1075,,BOB0644,BOLIVIA,2016,2016-10-12,IDB,National Competive Bidding,prism_goods,TRANSPORT NETWORKS CONNECTIVITY,Loan Operation,92463776.0,,92463776,,,,SINOHYDRO CORPORATION LTD,CN,CHINA,True,,,,,,,,,,,,,,,,,Segment Montero-Yapacaní from the double lane in the road Santa Cruz-Cochabamba,
TT-L1026,,TTA1775,TRINIDAD AND TOBAGO,2014,2014-11-17,IDB,International Competitive Bidding,prism_goods,SANITATION RURAL AND PERI-URBAN,Loan Operation,97645284.0,,97645284,,,,SINOHYDRO CORPORATION LTD,CN,CHINA,True,,,,,,,,,,,,,,,,,Multi-Phase Wastewater Rehabilitation Program- Phase I,
VE-L1033,,VEB0747,VENEZUELA,2014,2014-10-14,IDB,International Competitive Bidding,prism_goods,NEW HYDROPOWER PROJECTS,Loan Operation,474642084.0,,474642084,,,,DONGFANG ELECTRIC,CN,CHINA,True,,,,,,,,,,,,,,,,,Rehabilitation of Units 1 to 6 of Powerhouse I Simón Bolivar Hydroelectric Plant,
BH-L1061,,BH-L1061-P00050-C01,BAHAMAS,2025,2025-11-14,IDB,Shopping/Request for minimum 3 Quotations,FI,WATER AND SANITATION,Loan Operation,412.97,,413,,,,Safety Custom,CN,CHINA,True,,,,,,,,,,,,,,,,,The Bahamas Water Supply and Sanitation Systems Upgrade Program,
SU-L1056,,SU-L1056-P00042-C01,SURINAME,2024,2024-05-08,IDB,Shopping/Request for minimum 3 Quotations,FI,EXPORT AND INVESTMENT PROMOTION,Loan Operation,8997.0,,8997,,,,Qianyou Information Technology (Wuhan) Co.,CN,CHINA,True,,,,,,,,,,,,,,,,,Foreign Investment and Export Promotion Program,
JA-L1074,,JAB0775,JAMAICA,2020,2020-09-22,IDB,Others,prism_goods,CITIZEN SAFETY,Loan Operation,9800.0,,9800,,,,NANJING SPEEDY LASER TECH,CN,CHINA,True,,,,,,,,,,,,,,,,,Security Strengthening Project,
